Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta15DataModeMCS2_4;15;4;1;536;8;MCS2_4;0;1;1695.06666666667;1663.26666666667;4061.93333333333
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta15DataModeMCS2_8;15;4;1;536;8;MCS2_8;0;1;1778.46666666667;1743.33333333333;4140.06666666667
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta5DataModeMCS2_4;5;4;1;536;8;MCS2_4;0;1;1423.8;1394.6;3778.2
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_4;10;4;1;536;96;MCS2_4;0;1;13965.7;2931.7;7118
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_8;10;4;1;536;96;MCS2_8;0;1;13956.4;3558.6;8570
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta15DataModeMCS2_8;15;4;1;536;96;MCS2_8;0;1;15225;3491.26666666667;6701
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta5DataModeMCS2_4;5;4;1;536;96;MCS2_4;0;1;11549.6;3555.8;12246
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta5DataModeMCS2_8;5;4;1;536;96;MCS2_8;0;1;10895.8;4196.6;14653.8
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;4;2;1072;128;MCS2_4;0;1;8347.1;1994.3;5654.6
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_8;10;4;2;1072;128;MCS2_8;0;1;7921.4;2433.4;7405.1
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta15DataModeMCS2_8;15;4;2;1072;128;MCS2_8;0;1;8144.8;1613.86666666667;4980.66666666667
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta5DataModeMCS2_4;5;4;2;1072;128;MCS2_4;0;1;6025.6;2016.4;9045
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta5DataModeMCS2_8;5;4;2;1072;128;MCS2_8;0;1;4542.4;2425.8;12382.6
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_4;10;4;2;1072;16;MCS2_4;0;1;1289.8;1175.3;3325.2
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;1072;16;MCS2_8;0;1;1324.7;1208.4;3359.5
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta15DataModeMCS2_4;15;4;2;1072;16;MCS2_4;0;1;1447.33333333333;1354.66666666667;3487.13333333333
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta15DataModeMCS2_8;15;4;2;1072;16;MCS2_8;0;1;1436.66666666667;1347.13333333333;3510.46666666667
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta5DataModeMCS2_4;5;4;2;1072;16;MCS2_4;0;1;1337.2;1154.4;3292.6
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta5DataModeMCS2_8;5;4;2;1072;16;MCS2_8;0;1;1343.6;1156.8;3294.8
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta10DataModeMCS2_4;10;4;2;1072;2;MCS2_4;0;1;132.8;132.8;397.8
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta10DataModeMCS2_8;10;4;2;1072;2;MCS2_8;0;1;146.8;146.8;411.8
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_4;15;4;2;1072;2;MCS2_4;0;1;153.4;153.333333333333;418.333333333333
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_8;15;4;2;1072;2;MCS2_8;0;1;156.533333333333;156.466666666667;421.466666666667
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta5DataModeMCS2_4;5;4;2;1072;2;MCS2_4;0;1;137.2;137.2;402.2
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta5DataModeMCS2_8;5;4;2;1072;2;MCS2_8;0;1;137.2;137.2;402.2
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_4;10;4;2;1072;32;MCS2_4;0;1;1898.4;1743.8;5253.5
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_8;10;4;2;1072;32;MCS2_8;0;1;1848;1759.3;5194.2
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta15DataModeMCS2_4;15;4;2;1072;32;MCS2_4;0;1;2446.13333333333;1751;4257.8
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta15DataModeMCS2_8;15;4;2;1072;32;MCS2_8;0;1;1917.06666666667;1728.73333333333;5085.26666666667
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta5DataModeMCS2_4;5;4;2;1072;32;MCS2_4;0;1;1682.8;1576.4;4984.6
