Name;SensorMeasurementSize;NSta;NGroup;NRawSlotNum;TrafficInterval;APAlwaysSchedulesForNextSlot;ContentionPerRAWSlot;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded;TotalDozeTime;NumberOfTCPRetransmissions;NumberOfTCPRetransmissionsFromAP;NumberOfAPScheduledPacketForNodeInNextSlot
SensorMeasurementSize154NGroup2NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;2;1;20000;0;64;0,0,0,0,0,0;1,1,1,1,1,1;15.6153846153846,1,4,31,0,55;15.5076923076923,1,4,31,0,54;118.538461538462,104,108,134,102,157;0,0,0,0,0,0;82.2769230769231,52,89,110,32,122;0,0,0,0,0,0;791608.984615385,790101,791866,792649,788542,794698;0,0,0,0,0,0;0,0,0,0,0,0;36.4923076923077,28,37,48,3,48
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;154;250;12;5;20000;0;49;7.08,4.25,8,10,0,23;0.56,0,1,1,0,1;595.656,532,693.5,744,89,796;584.544,528,678.5,732,57,790;628.224,584.25,710,757,140,815;0.984,0,0,1,-3,23;163991.7,38415,165039,238196.25,0,884156;0,0,0,0,0,0;965663.528,963548,964664,965591,958454,973646;6.644,1.25,8,10,0,14;0,0,0,0,0,0;15.776,5,8,23.25,1,49
SensorMeasurementSize154NGroup4NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;154;250;4;5;20000;0;49;0.008,0,0,0,0,1;1,1,1,1,1,1;39.912,23.75,46.5,52,1,108;39.652,23,46.5,52,1,108;151.52,132.5,154,169.75,102,227;0.008,0,0,0,0,1;239.34,197,203,246.75,185,698;0,0,0,0,0,0;905984.436,900612,901733,902629.75,899407,926280;0,0,0,0,0,0;0,0,0,0,0,0;48,48,48,48,47,50
SensorMeasurementSize54NGroup4NRawSlotNum10ContentionPerRAWSlot34TrafficInterval20000;54;350;4;10;20000;0;34;0.0114285714285714,0,0,0,0,1;1,1,1,1,1,1;81.4942857142857,32.25,67.5,120.5,1,305;80.9942857142857,32.25,67,120.5,0,305;201.011428571429,142.25,185,252.75,101,432;0.0171428571428571,0,0,0,0,1;580.568571428571,214,423.5,798.5,190,2420;0,0,0,0,0,0;925128.682857143,921912,923096,924310,919728,948642;0,0,0,0,0,0;0,0,0,0,0,0;48.8085714285714,48,49,50,47,50
SensorMeasurementSize154NGroup1NRawSlotNum2ContentionPerRAWSlot59TrafficInterval20000;154;120;1;2;20000;0;59;0.0166666666666667,0,0,0,0,1;1,1,1,1,1,1;13.2916666666667,1,3.5,23,0,52;13.25,1,3.5,23,0,52;118.125,104,110,128.25,102,180;0,0,0,0,0,0;67.5833333333333,51.75,57,101,20,114;0,0,0,0,0,0;759313.291666667,753625.5,759283,764978.5,751411,766744;0,0,0,0,0,0;0,0,0,0,0,0;32.125,19.5,36,48,0,48
SensorMeasurementSize54NGroup8NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;8;1;20000;0;64;0.0153846153846154,0,0,0,0,1;1,1,1,1,1,1;31.6769230769231,21,35,43,2,59;31.2769230769231,21,34,42,2,59;134.6,124,137,146,104,164;0,0,0,0,0,0;339.938461538462,329,334,343,316,427;0,0,0,0,0,0;879629.876923077,879163,879665,880177,875153,880577;0,0,0,0,0,0;0,0,0,0,0,0;47.8153846153846,48,48,48,47,48
SensorMeasurementSize154NGroup16NRawSlotNum5ContentionPerRAWSlot139TrafficInterval10000;154;700;16;5;10000;0;139;1.62142857142857,0,0,0,0,13;0.0842857142857143,0,0,0,0,1;366.968571428571,196.75,391,527,9,652;361.592857142857,194,386.5,516,9,632;378.051428571429,209.75,401.5,543.25,24,657;-0.597142857142857,-1,-1,-1,-2,2;28184.4085714286,0,0,0,0,911963;0,0,0,0,0,0;968127.027142857,964498,967405.5,972278,960129,978994;1.71714285714286,0,0,3,0,13;0,0,0,0,0,0;9.76714285714286,8,10,11,0,18
SensorMeasurementSize54NGroup12NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;12;1;20000;0;64;0.0769230769230769,0,0,0,0,1;1,1,1,1,1,1;39.1846153846154,34,42,49,4,59;38.4769230769231,33,42,49,4,58;142.292307692308,137,145,153,107,164;0.0307692307692308,0,0,0,0,1;545.384615384615,532,543,551,518,655;0,0,0,0,0,0;915176.061538462,914683,915082,915594,913617,916199;0,0,0,0,0,0;0,0,0,0,0,0;47.8923076923077,48,48,48,47,48
SensorMeasurementSize54NGroup2NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;2;1;20000;0;64;0,0,0,0,0,0;1,1,1,1,1,1;15.0769230769231,2,3,31,0,56;14.9384615384615,1,3,31,0,53;117.861538461538,104,108,134,102,156;0,0,0,0,0,0;80.2,51,88,108,28,118;0,0,0,0,0,0;791616.492307692,790101,791866,792649,788542,794698;0,0,0,0,0,0;0,0,0,0,0,0;36.5692307692308,28,37,48,3,48
SensorMeasurementSize154NGroup8NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;8;1;20000;0;64;0.0153846153846154,0,0,0,0,1;1,1,1,1,1,1;31.8769230769231,21,35,43,1,58;31.4,21,35,43,1,57;134.676923076923,124,138,146,104,162;0,0,0,0,0,0;345.123076923077,332,341,351,317,429;0,0,0,0,0,0;879629.876923077,879163,879665,880177,875153,880577;0,0,0,0,0,0;0,0,0,0,0,0;47.8153846153846,48,48,48,47,48
SensorMeasurementSize154NGroup12NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;12;1;20000;0;64;0.0769230769230769,0,0,0,0,1;1,1,1,1,1,1;38.8923076923077,35,40,49,5,61;38.2461538461538,35,40,48,5,59;141.753846153846,138,144,152,108,162;0.0307692307692308,0,0,0,0,1;551.323076923077,537,548,559,520,662;0,0,0,0,0,0;915176.061538462,914683,915082,915594,913617,916199;0,0,0,0,0,0;0,0,0,0,0,0;47.8923076923077,48,48,48,47,48
SensorMeasurementSize54NGroup4NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;4;1;20000;0;64;0.0307692307692308,0,0,0,0,1;1,1,1,1,1,1;18.2769230769231,5,10,28,1,55;18,4,10,28,1,53;121.2,107,115,132,102,158;0.0307692307692308,0,0,0,0,1;154.138461538462,128,133,196,119,231;0,0,0,0,0,0;809886.246153846,809955,810542,811034,805852,811638;0,0,0,0,0,0;0,0,0,0,0,0;47.8461538461538,48,48,48,47,48
SensorMeasurementSize54NGroup16NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;16;1;20000;0;64;0.0615384615384615,0,0,0,0,1;1,1,1,1,1,1;44.2923076923077,41,48,52,4,62;43.6615384615385,40,48,52,3,61;147.446153846154,144,151,155,106,165;0.0769230769230769,0,0,0,0,1;754.015384615385,736,751,770,706,825;0,0,0,0,0,0;933315.969230769,933010,933512,933926,932498,934126;0,0,0,0,0,0;0,0,0,0,0,0;47.6769230769231,47,48,48,47,48
SensorMeasurementSize154NGroup16NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;16;1;20000;0;64;0.0615384615384615,0,0,0,0,1;1,1,1,1,1,1;44.8153846153846,39,48,54,6,62;43.9230769230769,38,47,52,5,62;147.907692307692,142,151,156,108,168;0.0769230769230769,0,0,0,0,1;761.123076923077,740,763,778,712,834;0,0,0,0,0,0;933315.969230769,933010,933512,933926,932498,934126;0,0,0,0,0,0;0,0,0,0,0,0;47.6769230769231,47,48,48,47,48
SensorMeasurementSize54NGroup8NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;54;250;8;5;20000;0;49;0.036,0,0,0,0,1;1,1,1,1,1,1;71.484,50,61.5,88,2,252;70.604,50,60,85,2,247;184.256,162,179,202.5,105,357;0.04,0,0,0,0,1;792.932,422,569.5,964,387,3668;0,0,0,0,0,0;950454.396,947392,948509,949425,946186,961510;0,0,0,0,0,0;0,0,0,0,0,0;48.476,48,48,49,47,50
SensorMeasurementSize154NGroup4NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;4;1;20000;0;64;0.0307692307692308,0,0,0,0,1;1,1,1,1,1,1;18.2615384615385,4,10,30,1,55;18.0461538461538,4,10,30,1,53;121.076923076923,107,114,133,102,157;0.0307692307692308,0,0,0,0,1;156.753846153846,131,136,200,122,235;0,0,0,0,0,0;809979.169230769,810053,810639,811131,805950,811736;0,0,0,0,0,0;0,0,0,0,0,0;47.8461538461538,48,48,48,47,48
SensorMeasurementSize54NGroup1NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;54;65;1;1;20000;0;64;0.0153846153846154,0,0,0,0,1;1,1,1,1,1,1;4.86153846153846,1,1,3,0,41;4.81538461538462,1,1,3,0,41;107.461538461538,104,104,106,102,143;0,0,0,0,0,0;45.3384615384615,40,53,56,3,61;0,0,0,0,0,0;697719.276923077,695864,696788,699745,695310,701131;0,0,0,0,0,0;0,0,0,0,0,0;36.8923076923077,29,47,48,0,48
SensorMeasurementSize154NGroup1NRawSlotNum1ContentionPerRAWSlot64TrafficInterval20000;154;65;1;1;20000;0;64;0.0153846153846154,0,0,0,0,1;1,1,1,1,1,1;4.84615384615385,1,1,3,0,41;4.8,1,1,3,0,41;107.430769230769,104,104,107,102,143;0,0,0,0,0,0;46.6461538461538,41,55,57,4,63;0,0,0,0,0,0;697706.461538462,695864,696788,699745,695310,701131;0,0,0,0,0,0;0,0,0,0,0,0;36.8923076923077,29,47,48,0,48
SensorMeasurementSize154NGroup1NRawSlotNum5ContentionPerRAWSlot99TrafficInterval10000;154;500;1;5;10000;0;99;0.01,0,0,0,0,1;1,1,1,1,1,1;78.268,51.75,77.5,103.25,0,234;77.482,51,77,103,0,229;293.314,266,294.5,323.25,202,447;0,0,0,0,0,0;85.01,63,80,101,42,188;0,0,0,0,0,0;736267.468,714648.75,717016.5,761896.75,711587,778735;0,0,0,0,0,0;0,0,0,0,0,0;40.206,34,40,45,19,68
SensorMeasurementSize154NGroup1NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;154;250;1;5;20000;0;49;0,0,0,0,0,0;1,1,1,1,1,1;14.568,2,5,26,0,55;14.496,2,5,26,0,55;120.872,105,115.5,134,101,189;0.008,0,0,0,0,1;78.908,57,73,97.75,40,171;0,0,0,0,0,0;798549.768,785031.5,786597,814437.5,783063,824950;0,0,0,0,0,0;0,0,0,0,0,0;28.636,20,29,37,0,48
SensorMeasurementSize54NGroup1NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;54;250;1;5;20000;0;49;0,0,0,0,0,0;1,1,1,1,1,1;14.756,2,5,26.75,0,55;14.664,2,5,26.75,0,55;120.956,105,114.5,136,101,189;0.008,0,0,0,0,1;76.62,55,71,95.75,36,145;0,0,0,0,0,0;801134.84,787952.5,789530,816634.25,785967,826944;0,0,0,0,0,0;0,0,0,0,0,0;28.612,20,30,39,0,48
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot119TrafficInterval10000;154;600;12;5;10000;0;119;2.12833333333333,0,0,3,0,17;0.158333333333333,0,0,0,0,1;393.478333333333,215,342.5,545.5,17,874;386.398333333333,212,338.5,535.75,17,806;411.638333333333,235.5,361,564.75,39,822;-0.128333333333333,-1,-1,1,-3,11;85123.1766666667,0,0,0,0,938216;0,0,0,0,0,0;962127.275,958812,960626,965366.5,953744,973828;2.75666666666667,0,0,7,0,21;0,0,0,0,0,0;10.06,8,10,11,0,41
SensorMeasurementSize154NGroup8NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;8;2;20000;0;64;0.0538461538461538,0,0,0,0,1;1,1,1,1,1,1;41.2846153846154,29,49,53,5,65;40.5846153846154,29,48.5,52,5,61;148.115384615385,133.25,154,162.75,106,186;0.0307692307692308,0,0,0,0,1;384.823076923077,377,384,391,360,422;0,0,0,0,0,0;921836.292307692,915906.75,921786,927594,914560,928598;0,0,0,0,0,0;0,0,0,0,0,0;47.8076923076923,48,48,48,47,49
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot44TrafficInterval20000;154;225;12;5;20000;0;44;6.62222222222222,1,8,10,0,19;0.635555555555556,0,1,1,0,1;617.604444444444,474,715,752,64,787;603.755555555556,461,697,741,64,784;655.746666666667,560,732,770,167,841;1.17333333333333,0,0,1,-3,19;166152.413333333,34775,159483,241294,2024,509875;0,0,0,0,0,0;965916.444444444,963690,964694,965596,960347,973748;6.20888888888889,0,8,10,0,13;0,0,0,0,0,0;18.8844444444444,7,11,34,1,49
SensorMeasurementSize54NGroup16NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;16;2;20000;0;64;0.0538461538461538,0,0,0,0,1;1,1,1,1,1,1;55,50,56,61,12,93;54.1307692307692,50,55,60.75,12,90;161.653846153846,153,162,172,115,204;0.0615384615384615,0,0,0,0,1;880.369230769231,796,834.5,923,756,1458;0,0,0,0,0,0;957850.492307692,954780,957788.5,960754,953390,961817;0,0,0,0,0,0;0,0,0,0,0,0;47.8769230769231,48,48,48,47,49
SensorMeasurementSize154NGroup1NRawSlotNum10ContentionPerRAWSlot34TrafficInterval20000;154;350;1;10;20000;0;34;0,0,0,0,0,0;0.997142857142857,1,1,1,0,1;16.3228571428571,2,6,29.75,0,94;16.1771428571429,2,5.5,29,0,93;121.691428571429,105,114,134.75,7,199;0.0114285714285714,0,0,0,0,2;86.8771428571429,62.25,79,104.75,0,217;0,0,0,0,0,0;800277.6,791237.25,792560,793665.25,17560,846445;0.02,0,0,0,0,7;0,0,0,0,0,0;27.6171428571429,19,28,36.75,1,50
SensorMeasurementSize154NGroup8NRawSlotNum10ContentionPerRAWSlot24TrafficInterval20000;154;250;8;10;20000;0;24;9.596,8,11,11,0,11;0.036,0,0,0,0,1;1083.388,1121,1148,1163.75,1,2194;1073.504,1121,1146,1162,1,1191;1089.936,1135,1158,1173,23,1203;3.776,2,5,5,0,5;20228.696,5184,13787.5,29585.75,0,136354;0,0,0,0,0,0;960864.312,958917,960097.5,961129,953767,973311;6.784,7,7,7,0,8;0,0,0,0,0,0;5.556,3,4,5,0,50
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot34TrafficInterval20000;154;350;12;10;20000;0;34;6.17428571428571,2,8,8,0,12;0,0,0,0,0,0;783.965714285714,781,793,801,2,1555;763.451428571429,777,792,798,2,812;769.745714285714,784,798,805,7,819;0.877142857142857,-1,2,2,-1,2;0,0,0,0,0,0;0,0,0,0,0,0;972455.282857143,970828,972037,973276,966854,981418;4.64,0,7,7,0,7;0,0,0,0,0,0;3.94,1,5,6,0,12
SensorMeasurementSize154NGroup16NRawSlotNum5ContentionPerRAWSlot124TrafficInterval10000;154;625;16;5;10000;0;124;1.7392,0,0,0,0,16;0.1008,0,0,0,0,1;344.3904,192,339,507,15,668;338.3264,190,335,484,14,629;357.6992,208,353,521,36,651;-0.5296,-1,-1,0,-3,5;24323.5808,0,0,0,0,913248;0,0,0,0,0,0;968671.768,964063,969255,972470,956971,979117;1.8608,0,0,5,0,14;0,0,0,0,0,0;9.4208,8,10,11,0,24
SensorMeasurementSize54NGroup8NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;8;2;20000;0;64;0.0538461538461538,0,0,0,0,1;1,1,1,1,1,1;41.0307692307692,29.25,49,53,3,63;40.3230769230769,28,48,52,3,60;147.907692307692,133.5,152.5,162,104,187;0.0307692307692308,0,0,0,0,1;378.969230769231,372,378,386,358,407;0,0,0,0,0,0;921941.638461538,916024.75,921894,927693,914678,928697;0,0,0,0,0,0;0,0,0,0,0,0;47.7923076923077,48,48,48,47,48
SensorMeasurementSize54NGroup4NRawSlotNum10ContentionPerRAWSlot34TrafficInterval10000;54;350;4;10;10000;0;34;13.3742857142857,11,14,16,0,22;0.00571428571428571,0,0,0,0,1;2313.84285714286,2332.25,2370,2392,20,4404;2256.7,2313.25,2355,2379,8,2416;2287.91714285714,2351,2385,2403,50,2437;7.38285714285714,5,8,10,0,16;30012.8285714286,12516.5,24965.5,43028.5,0,103135;0,0,0,0,0,0;924962.348571429,921892,923075.5,924290,914716,948631;6.98,7,7,7,0,8;0,0,0,0,0,0;10.1685714285714,7,9,13,0,99
SensorMeasurementSize154NGroup4NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;4;2;20000;0;64;0.0230769230769231,0,0,0,0,1;1,1,1,1,1,1;29.9923076923077,11,37,46.75,0,78;29.6461538461538,11,36.5,46,0,57;137.546153846154,115,143.5,153.5,102,184;0.0230769230769231,0,0,0,0,1;182.784615384615,170,175,180.75,159,284;0,0,0,0,0,0;857579.084615385,846975,856945.5,868288,843296,869282;0,0,0,0,0,0;0,0,0,0,0,0;47.7923076923077,48,48,48,47,49
SensorMeasurementSize54NGroup12NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;12;2;20000;0;64;0.0692307692307692,0,0,0,0,1;1,1,1,1,1,1;48.0923076923077,46.25,53,55.75,2,67;47.5307692307692,46,53,55,2,64;155.630769230769,150,157,169,105,189;0.0153846153846154,0,0,0,0,1;588.630769230769,578,586,597.75,556,649;0,0,0,0,0,0;946375.876923077,942340.75,946348,950204,940950,951267;0,0,0,0,0,0;0,0,0,0,0,0;47.9076923076923,48,48,48,47,49
SensorMeasurementSize54NGroup1NRawSlotNum10ContentionPerRAWSlot34TrafficInterval20000;54;350;1;10;20000;0;34;0,0,0,0,0,0;0.9,1,1,1,0,1;68.3942857142857,2,4.5,19,0,19635;12.2114285714286,2,4,19,0,64;110.268571428571,104,107,127.75,10,171;0.502857142857143,0,0,0,0,5;64.3342857142857,51,58,67,0,173;0,0,0,0,0,0;705797.148571429,736854.75,738215,739360,35035,819114;0.7,0,0,0,0,7;0,0,0,0,0,0;9.28285714285714,6,9,11,0,44
SensorMeasurementSize154NGroup12NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;12;2;20000;0;64;0.0692307692307692,0,0,0,0,1;1,1,1,1,1,1;51.0076923076923,48,53,58.75,2,85;50.2230769230769,48,53,58,2,84;158.353846153846,151,159,170,105,196;0.0153846153846154,0,0,0,0,1;652.892307692308,588.25,611.5,680.5,559,1187;0,0,0,0,0,0;946268.215384615,942222.75,946232,950106,940832,951169;0,0,0,0,0,0;0,0,0,0,0,0;47.9461538461538,48,48,48,47,49
SensorMeasurementSize54NGroup16NRawSlotNum5ContentionPerRAWSlot49TrafficInterval20000;54;250;16;5;20000;0;49;6.12,3,6,9,0,19;0.768,1,1,1,0,1;449.484,357,508,576.75,54,614;439.944,348,496.5,566.75,29,604;473.344,387,530.5,594,73,632;0.36,-1,0,2,-6,17;181785.204,91073,165292,233661.25,0,834833;0,0,0,0,0,0;972581.756,970837,971963,972889.25,966696,978915;7.888,7,9,10,0,13;0,0,0,0,0,0;11.296,8,11,14,1,37
SensorMeasurementSize154NGroup2NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;2;2;20000;0;64;0,0,0,0,0,0;1,1,1,1,1,1;21.5384615384615,3,19.5,36.75,0,54;21.4307692307692,3,19.5,36.75,0,54;128.769230769231,106,126,146.75,102,193;0.00769230769230769,0,0,0,0,1;103.853846153846,74.25,105,117,63,169;0,0,0,0,0,0;833219.6,822750,833357.5,843625,819890,845756;0,0,0,0,0,0;0,0,0,0,0,0;31.7384615384615,23,30.5,44.75,2,48
SensorMeasurementSize54NGroup2NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;2;2;20000;0;64;0,0,0,0,0,0;1,1,1,1,1,1;21.5153846153846,2.25,19.5,37.75,0,54;21.3461538461538,2.25,19.5,37.75,0,54;128.630769230769,105.25,125.5,145.75,102,190;0.00769230769230769,0,0,0,0,1;101.638461538462,72,103,115,60,166;0,0,0,0,0,0;833117.192307692,822631.25,833219.5,843527,819772,845657;0,0,0,0,0,0;0,0,0,0,0,0;31.7153846153846,23,31,44.75,3,48
SensorMeasurementSize54NGroup4NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;4;2;20000;0;64;0.0230769230769231,0,0,0,0,1;1,1,1,1,1,1;29.5846153846154,11,36.5,45,0,75;29.2692307692308,11,36.5,45,0,57;137.276923076923,115,143,153.75,102,182;0.0230769230769231,0,0,0,0,1;179.253846153846,167,171,176,158,279;0,0,0,0,0,0;857633.615384615,847034,857000,868338,843355,869332;0,0,0,0,0,0;0,0,0,0,0,0;47.7846153846154,48,48,48,47,48
SensorMeasurementSize154NGroup16NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;16;2;20000;0;64;0.0846153846153846,0,0,0,0,1;1,1,1,1,1,1;87.4461538461538,69,87,102,26,161;86.1615384615385,68.25,86,100,25,161;192.023076923077,176.25,192,208,124,271;0.0923076923076923,0,0,0,0,1;1837.71538461538,1348.25,1754,2192.75,798,3624;0,0,0,0,0,0;957599.292307692,954495,957564.5,960509,953153,961572;0,0,0,0,0,0;0,0,0,0,0,0;47.9461538461538,48,48,48,47,50
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot29TrafficInterval20000;54;300;12;10;20000;0;29;8.96666666666667,8,10,11,0,13;0.01,0,0,0,0,1;762.876666666667,765,782,792.25,7,1460;740.876666666667,756.75,776,787.25,5,808;753.68,772,789,798,15,818;2.83666666666667,1,3,4,-1,5;20478.1333333333,0,3878,32235.75,0,177186;0,0,0,0,0,0;972672.38,970961,972098,973278.5,966179,981418;6.96666666666667,7,7,8,0,12;0,0,0,0,0,0;5.33666666666667,3.75,5,6,1,52
SensorMeasurementSize54NGroup4NRawSlotNum5ContentionPerRAWSlot54TrafficInterval20000;54;275;4;5;20000;0;54;0.0109090909090909,0,0,0,0,1;1,1,1,1,1,1;38.4654545454545,21,47,52,0,87;38.0981818181818,21,47,51,0,86;148.781818181818,128,153,167.5,102,204;0.0181818181818182,0,0,0,0,1;209.578181818182,193,198,204,182,436;0,0,0,0,0,0;906080.283636364,900756,901815,902747,899553,926502;0,0,0,0,0,0;0,0,0,0,0,0;47.9636363636364,48,48,48,47,50
SensorMeasurementSize54NGroup2NRawSlotNum5ContentionPerRAWSlot54TrafficInterval20000;54;275;2;5;20000;0;54;0.00727272727272727,0,0,0,0,1;1,1,1,1,1,1;26.9745454545455,10,29,42,0,71;26.7963636363636,9.5,28,42,0,71;135.123636363636,117.5,139,150,102,202;0.0109090909090909,0,0,0,0,1;124.458181818182,100,117,144,84,273;0,0,0,0,0,0;882643.061818182,877237.5,878568,879523.5,876061,903134;0,0,0,0,0,0;0,0,0,0,0,0;29.0872727272727,21,29,37,4,50
SensorMeasurementSize154NGroup2NRawSlotNum5ContentionPerRAWSlot54TrafficInterval20000;154;275;2;5;20000;0;54;0.0109090909090909,0,0,0,0,1;1,1,1,1,1,1;28.3890909090909,12,28,43,0,90;28.1672727272727,11.5,28,43,0,90;136.512727272727,121,138,152,102,202;0.0109090909090909,0,0,0,0,1;132.916363636364,107,125,151,85,313;0,0,0,0,0,0;881664.370909091,876202,877513,878440.5,875040,902277;0,0,0,0,0,0;0,0,0,0,0,0;27.6836363636364,20,27,35,4,48
SensorMeasurementSize54NGroup1NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;54;130;1;2;20000;0;64;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;16.3769230769231,1,10.5,28,0,55;16.2076923076923,1,9.5,28,0,55;122.192307692308,105,118,137.75,102,180;0.00769230769230769,0,0,0,0,1;59.7615384615385,43.25,54.5,76.75,18,108;0,0,0,0,0,0;750525.507692308,744666,750378.5,756497.25,741621,758564;0,0,0,0,0,0;0,0,0,0,0,0;31.6307692307692,18,36,48,0,48
SensorMeasurementSize154NGroup1NRawSlotNum2ContentionPerRAWSlot64TrafficInterval20000;154;130;1;2;20000;0;64;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;16.6230769230769,1,12,29,0,55;16.4076923076923,1,10.5,29,0,55;122.346153846154,105,118.5,138,102,177;0.00769230769230769,0,0,0,0,1;61.6615384615385,44.25,56,81.25,19,111;0,0,0,0,0,0;750366.092307692,744506.75,750224.5,756260,741461,758417;0,0,0,0,0,0;0,0,0,0,0,0;31.7,18,33,48,0,48
SensorMeasurementSize54NGroup1NRawSlotNum1ContentionPerRAWSlot69TrafficInterval20000;54;70;1;1;20000;0;69;0,0,0,0,0,0;1,1,1,1,1,1;9.71428571428571,1,2,5,0,52;9.65714285714286,1,2,5,0,52;112.328571428571,104,104,108,102,155;0,0,0,0,0,0;44.9,37.25,52.5,55.75,3,62;0,0,0,0,0,0;703150.471428571,701593,702840.5,704619,700669,706490;0,0,0,0,0,0;0,0,0,0,0,0;38.7142857142857,33.75,45,48,0,48
SensorMeasurementSize154NGroup8NRawSlotNum1ContentionPerRAWSlot69TrafficInterval20000;154;70;8;1;20000;0;69;0,0,0,0,0,0;1,1,1,1,1,1;32.0571428571429,20,38,44,1,55;31.6857142857143,20,38,43.75,1,54;135.2,121.5,141,148,103,159;0.0142857142857143,0,0,0,0,1;341.514285714286,333,340,347.75,319,420;0,0,0,0,0,0;878284.742857143,877889,878401,878903,875642,879507;0,0,0,0,0,0;0,0,0,0,0,0;47.8285714285714,48,48,48,47,48
SensorMeasurementSize154NGroup8NRawSlotNum5ContentionPerRAWSlot99TrafficInterval10000;154;500;8;5;10000;0;99;5.31,2,6,8,0,23;0.608,0,1,1,0,1;688.474,413.5,687,1007.75,40,1204;669.194,405,667,962.75,37,1200;711.326,440.25,708,1033.25,67,1230;1.918,0,1,3,-5,23;284472.854,0,222988.5,567969.75,0,938134;0,0,0,0,0,0;948965.756,945689,947347,949327.5,938798,961590;5.246,0,7,9,0,14;0,0,0,0,0,0;11.506,8,11,14,1,78
SensorMeasurementSize54NGroup8NRawSlotNum1ContentionPerRAWSlot69TrafficInterval20000;54;70;8;1;20000;0;69;0,0,0,0,0,0;1,1,1,1,1,1;32.0428571428571,18,36.5,44,1,54;31.6142857142857,18,35.5,44,1,54;135.171428571429,120.25,139.5,148,103,158;0.0142857142857143,0,0,0,0,1;337.071428571429,329.25,334.5,343,315,416;0,0,0,0,0,0;878284.742857143,877889,878401,878903,875642,879507;0,0,0,0,0,0;0,0,0,0,0,0;47.8285714285714,48,48,48,47,48
SensorMeasurementSize54NGroup12NRawSlotNum1ContentionPerRAWSlot69TrafficInterval20000;54;70;12;1;20000;0;69;0.0571428571428571,0,0,0,0,1;1,1,1,1,1,1;41.0571428571429,35,44.5,52,2,60;40.2142857142857,33.25,44.5,51,2,58;143.842857142857,135.25,148.5,154.75,104,166;0.0142857142857143,0,0,0,0,1;541.742857142857,530.25,543,552,507,573;0,0,0,0,0,0;913605.385714286,913324,913589,913938,912822,914440;0,0,0,0,0,0;0,0,0,0,0,0;47.9142857142857,48,48,48,47,48
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot74TrafficInterval10000;154;750;12;10;10000;0;74;5.18533333333333,4,5,6,0,12;0.008,0,0,0,0,1;745.666666666667,792.25,806,810,4,2303;735.794666666667,791,806,810,4,1548;740.457333333333,798,809,813,7,1557;-0.556,-1,-1,-1,-1,2;1025.63866666667,0,0,0,0,456218;0,0,0,0,0,0;970005.864,967824,970070,972596,949438,981541;1.284,0,0,0,0,13;0,0,0,0,0,0;4.316,0,6,6,0,97
